Company,Year,Total no. of sites,ISO 14001 sites,% certified sites,Production,Water intake,Water intake - KPI,Total Electricity,Renewable Electricity Purchased,Non-Renewable Electricity Purchased,Self-generated AND consumed electricity on-site,Purchased Steam,Sold Electricity,Sold Steam,Natural Gas,Coal,Propane,Fuel Oil,Diesel,Petrol,Biomass,Waste tires,LPG,Other,Total energy,Total energy - KPI,Total CO2 - Scope 1,Total CO2 - Scope 2,Total CO2,Total CO2 - KPI,Renewable_Electricity_Share_%,Scope1_Share_%,Scope2_Share_%,Fossil_Energy_Share_%,Water_per_ton,CO2_per_ton,Energy_per_ton,ISO_Certification_%
EtaRoad AG,2017,55,55,1,4360393.959,40705504.93,9.335281472,28332263.63,4201750.463,24130513.16,210087.5232,1094089.364,0,0,19961453.75,525071.7359,617017.8218,1938413.644,260765.1604,40447.49421,0,0,2416621.285,5045.168288,55191189.05,12.65738591,1516747.322,3016314.145,4533061.468,1.039599062,14.8303,33.4597,66.5403,46.6829,9.3353,1.0396,12.6574,100
EtaRoad AG,2018,56,56,1,3967718.166,37273954.49,9.394304969,29517662.47,4613689.582,24903972.89,230684.4791,1164899.305,0,0,18751901.45,400230.2217,615714.1918,1818851.791,268372.0562,42290.79359,0,0,2432677.09,4615.977891,55017215.35,13.86621051,1429256.431,3112996.611,4542253.043,1.14480234,15.6303,31.4658,68.5342,44.231,9.3943,1.1448,13.8662,100
EtaRoad AG,2019,56,56,1,4529393.873,38735763.11,8.552085377,29631434.61,4868523.948,24762910.66,243426.1974,1284538.304,0,0,21849299.66,331735.6772,637236.5068,1513630.576,290200.4263,40748.2024,0,0,2621016.964,4718.496764,58204559.42,12.85040803,1586331.244,3095363.833,4681695.077,1.033625074,16.4303,33.8837,66.1163,46.8839,8.5521,1.0336,12.8504,100
EtaRoad AG,2020,56,56,1,4776578.604,42947506.48,8.991269702,30919656.29,5327539.466,25592116.83,266376.9733,1339012.057,0,0,21118974.11,273952.42,716656.6076,1297896.869,283207.7968,41244.1709,0,0,2532953.244,4668.184743,58528221.75,12.25316834,1522756.415,3199014.603,4721771.018,0.988525765,17.2303,32.2497,67.7503,44.8836,8.9913,0.9885,12.2532,100
EtaRoad AG,2021,57,57,1,4222930.496,38970784.9,9.228374689,30561970.95,5510405.093,25051565.86,275520.2546,1299463.96,0,0,21213095.89,187335.4111,688342.9787,1146447.65,300924.3425,38296.09395,0,0,2768322.259,4632.310659,58208831.85,13.78399003,1520609.388,3131445.732,4652055.121,1.101617733,18.0303,32.6868,67.3132,45.2636,9.2284,1.1016,13.784,100
EtaRoad AG,2022,57,57,1,4968549.214,47904184.76,9.641483398,29959286.01,5641413.674,24317872.33,282070.6837,1331728.033,0,0,21401175.62,107197.9203,739279.4181,1160814.094,273016.9473,39896.41015,0,0,2730893.935,4447.960772,57747736.35,11.6226556,1523803.632,3039734.042,4563537.674,0.918484949,18.8303,33.3908,66.6092,45.8143,9.6415,0.9185,11.6227,100
EtaRoad AG,2023,57,57,1,4968549.215,47904184.76,9.641483,30241356.69,5641413.674,24317872.33,282070.6837,1331728.033,0,0,21401175.62,107197.9203,739279.4181,1160814.094,273016.9473,39896.4102,0,0,2730893.935,4447.9608,58029807.03,11.679427,1523921.55,3099734.042,4623655.591,0.930585,19.5874,32.9592,67.0408,40.8779,9.6415,0.9306,11.6794,100
GammaTire SA,2009,25,25,0.8543,2212407.96,17658954.87,7.981780569,11518818.27,1112593.718,10406224.55,55629.68588,945130.5339,0,0,6634101.878,385056.9567,383667.6182,2374228.327,72144.48323,56082.18767,0,0,1393032.044,3759.69159,23766021.99,10.74215173,704380.0468,1300778.069,2005158.115,0.906323857,9.6589,35.1284,64.8716,47.5556,7.9818,0.9063,10.7422,85.43
GammaTire SA,2010,25,25,0.9233,2393919.304,18839145.19,7.869582386,12819448.19,1340776.138,11478672.05,67038.80691,1039242.309,0,0,6481122.048,384714.833,346564.7401,2087839.563,79046.90681,58964.64804,0,0,1349727.807,4009.440015,24650680.49,10.29720611,669557.508,1434834.006,2104391.514,0.879056997,10.4589,31.8172,68.1828,43.7797,7.8696,0.8791,10.2972,92.33
GammaTire SA,2011,25,25,0.9138,2380614.329,18699237.5,7.854794987,12398464.58,1395933.506,11002531.07,69796.67529,1074069.276,0,0,6405255.868,326313.3257,356694.6385,1968343.681,73781.77519,61200.65178,0,0,1422093.797,3823.819895,24090041.41,10.11925414,654954.6821,1375316.384,2030271.066,0.852834935,11.2589,32.2595,67.7405,44.0743,7.8548,0.8528,10.1193,91.38
GammaTire SA,2012,26,26,0.9226,2315240.235,18125965.64,7.828978336,14041807.96,1693290.726,12348517.24,84664.53628,1069271.898,0,0,6570921.533,292217.036,369757.0929,1869908.507,76309.19987,56121.10586,0,0,1404966.221,3881.263678,25755161.82,11.12418549,653093.2796,1543564.655,2196657.934,0.948781859,12.0589,29.7312,70.2688,41.328,7.829,0.9488,11.1242,92.26
GammaTire SA,2013,26,26,0.933,2670027.827,20815877.75,7.796127641,12552020.44,1614054.568,10937965.87,80702.72838,1154092.993,0,0,6955414.417,301475.7549,402540.5305,1831139.087,81521.25705,57778.36214,0,0,1327197.818,4310.830018,24667491.49,9.238664569,670779.9302,1367245.734,2038025.664,0.763297537,12.8589,32.9132,67.0868,44.4365,7.7961,0.7633,9.2387,93.3
GammaTire SA,2014,26,26,0.9733,2529056.842,18809481.12,7.437350086,12723263.59,1737860.701,10985402.89,86893.03505,1137696.862,0,0,6615082.402,242431.9291,410958.4691,1670994.229,90827.93805,57136.62633,0,0,1524199.261,4095.164325,24476686.47,9.678187565,645895.528,1373175.362,2019070.89,0.798349352,13.6589,31.9897,68.0103,43.3708,7.4374,0.7983,9.6782,97.33
GammaTire SA,2015,27,27,1,2715195.657,19619238.03,7.225717962,14007545.48,2025340.131,11982205.35,101267.0065,1130359.679,0,0,7215458.609,242395.1476,448518.5497,1559992.569,87712.59331,61918.86415,0,0,1552245.535,4315.034892,26310462.06,9.690079605,675041.4183,1497775.668,2172817.087,0.800243283,14.4589,31.0676,68.9324,42.4643,7.2257,0.8002,9.6901,100
GammaTire SA,2016,27,27,1,2526965.159,18214336.93,7.207988946,14626600.89,2231861.68,12394739.21,111593.084,1100272.167,0,0,7052187.201,187825.4597,391136.5657,1483280.878,89236.54749,58819.12305,0,0,1461699.688,4160.00216,26455218.52,10.46916632,645946.8279,1549342.402,2195289.23,0.868745349,15.2589,29.4242,70.5758,40.5529,7.208,0.8687,10.4692,100
GammaTire SA,2017,27,27,1,2795235.625,20969378.52,7.501828587,15000620.81,2408938.055,12591682.76,120446.9028,1269558.6,0,0,7948758.886,177345.5664,445184.5465,1475873.786,88712.05204,61285.34158,0,0,1596660.54,4289.793321,28068289.92,10.04147546,705798.7079,1573960.344,2279759.052,0.815587435,16.0589,30.9594,69.0406,42.0336,7.5018,0.8156,10.0415,100
GammaTire SA,2018,28,28,1,2908144.108,20470914.92,7.039167992,14072689.15,2372503.743,11700185.4,118625.1871,1176328.502,0,0,8066114.55,147824.9796,428049.28,1189065.692,94425.09671,62796.12596,0,0,1705091.978,4026.971602,26946412.32,9.265844924,692889.8639,1462523.175,2155413.039,0.741164454,16.8589,32.1465,67.8535,43.4098,7.0392,0.7412,9.2658,100
GammaTire SA,2019,28,28,1,2817312.439,19862304.5,7.050089379,14053893.01,2481766.061,11572126.95,124088.303,1224988.804,0,0,7690407.647,113810.5841,422515.0484,1235091.89,98556.13279,61583.628,0,0,1741998.134,4348.525307,26647193.4,9.458373531,674110.1955,1446515.869,2120626.064,0.75271242,17.6589,31.7883,68.2117,42.6623,7.0501,0.7527,9.4584,100
GammaTire SA,2020,28,28,1,2955805.664,21514449.88,7.2787092,14335889.14,2646250.652,11689638.49,132312.5326,1315022.793,0,0,8035633.517,93088.01036,491814.0079,982334.3349,96701.68565,62163.76754,0,0,1655109.674,3763.318454,27071520.25,9.158761886,671304.322,1461204.811,2132509.134,0.721464594,18.4589,31.4796,68.5204,42.1868,7.2787,0.7215,9.1588,100
GammaTire SA,2021,29,29,1,2861569.826,21049284.39,7.355852092,16207122.71,3121317.187,13085805.53,156065.8593,1361717.242,0,0,8007878.809,65183.40444,454226.8308,985612.4873,102149.8786,61339.22415,0,0,1677586.255,3907.166959,28926724.01,10.1086906,666596.1726,1635725.691,2302321.864,0.804566026,19.2589,28.9532,71.0468,39.2643,7.3559,0.8046,10.1087,100
GammaTire SA,2022,29,29,1,2904792.315,23604209.07,8.125954116,15834495.56,3176229.177,12658266.38,158811.4588,1315830.827,0,0,9045636.96,36460.7429,482465.4519,793890.7241,94184.66167,59505.72306,0,0,1792963.399,4107.46408,29459541.51,10.1417032,714798.1195,1582283.298,2297081.417,0.790790242,20.0589,31.1177,68.8823,41.7835,8.126,0.7908,10.1417,100
GammaTire SA,2023,29,29,1,3172418.506,22838113.94,7.198960005,16513496.11,3444537.34,13068958.77,172226.867,1429058.453,0,0,8464022.443,8153.712285,458667.5592,742295.6576,102770.5007,58313.21047,0,0,1658876.134,4059.421277,29439713.21,9.279895811,667013.0917,1633619.847,2300632.938,0.725198436,20.8589,28.9926,71.0074,39.0532,7.199,0.7252,9.2799,100
IotaTire PLC,2009,41,41,0.9986,2171287.66,21025956.85,9.683634846,19175146.76,1517395.959,17657750.8,75869.79793,1741577.109,0,0,38040577.24,1921540.048,224317.101,5105792.474,222719.7542,158915.9739,0,0,1842639.673,7015.757578,68440241.89,31.52057792,2857358.364,2207218.85,5064577.213,2.33252245,7.9133,56.4185,43.5815,69.438,9.6836,2.3325,31.5206,99.86
IotaTire PLC,2010,41,41,0.9695,2384116.983,23037128.04,9.662750699,20917803.06,1822640.828,19095162.23,91132.04142,1694274.668,0,0,36895105.35,1910692.87,232565.2034,5232440.226,220008.6302,168085.7647,0,0,1862160.931,6171.992082,69139308.7,28.99996485,2803858.948,2386895.279,5190754.227,2.177222957,8.7133,54.0164,45.9836,67.2949,9.6628,2.1772,29,96.95
IotaTire PLC,2011,41,41,0.943,2459742.697,24193085.51,9.835616357,19629798.38,1867450.894,17762347.48,93372.54471,1932117.242,0,0,35105022.01,1761914.837,213694.7076,4381886.78,215973.7359,153281.6035,0,0,1939799.645,6422.045965,65339910.98,26.56371784,2625326.391,2220293.435,4845619.826,1.969970205,9.5133,54.1794,45.8206,67.0004,9.8356,1.97,26.5637,94.3
IotaTire PLC,2012,42,42,0.9881,2575924.898,25457470.85,9.882846687,22101044.54,2279357.481,19821687.06,113967.874,1787883.429,0,0,36602982.43,1439486.572,226815.5796,4599923.607,228838.8151,157497.6782,0,0,1826465.81,6945.104941,68977883.57,26.77790941,2691360.319,2477710.882,5169071.202,2.006685523,10.3133,52.0666,47.9334,65.3673,9.8828,2.0067,26.7779,98.81
IotaTire PLC,2013,42,42,0.9031,2461058.586,23951974.65,9.732387024,22563024.21,2507507.242,20055516.97,125375.3621,2012345.274,0,0,40986049.35,1400628.17,227017.4466,4048666.736,235377.4259,155188.9974,0,0,2121280.001,6304.493399,73755882.1,29.96916958,2907721.817,2506939.621,5414661.438,2.200135124,11.1133,53.7009,46.2991,66.6801,9.7324,2.2001,29.9692,90.31
IotaTire PLC,2014,42,42,0.8811,2494961.853,24032481.87,9.632404536,21635539.12,2577516.916,19058022.2,128875.8458,1963275.519,0,0,43481410,1301301.467,235349.3321,3716728.327,245250.4252,159210.4207,0,0,2171830.464,6847.37625,74916742.45,30.02720958,3016994.41,2382252.775,5399247.185,2.164060015,11.9133,55.8781,44.1219,68.4999,9.6324,2.1641,30.0272,88.11
IotaTire PLC,2015,43,43,1,2831505.095,27695157.99,9.781072986,22019406.66,2799403.643,19220003.02,139970.1821,1986774.014,0,0,42987560.94,1081500.848,247325.9931,3548446.725,242994.3474,154596.8238,0,0,2074427.502,6966.892454,74350000.74,26.25812006,2950196.539,2402500.377,5352696.917,1.890406952,12.7133,55.1161,44.8839,67.7119,9.7811,1.8904,26.2581,100
IotaTire PLC,2016,43,43,1,2781542.942,24436510.97,8.785235919,23709410.43,3203934.975,20505475.46,160196.7487,2130561.467,0,0,40717114.38,1001433.205,256320.9614,3504268.014,231274.0063,160083.3213,0,0,2179780.418,6099.052996,73896345.26,26.56667425,2817725.85,2563184.432,5380910.282,1.934505558,13.5133,52.3652,47.6348,65.0321,8.7852,1.9345,26.5667,100
IotaTire PLC,2017,43,43,1,2873597.425,24678809.35,8.588123423,23965383.69,3430248.6,20535135.09,171512.43,2293418.345,0,0,42724599.01,899671.9675,276251.4234,3153437.408,242177.0444,174384.7322,0,0,2089784.241,6667.570456,75825775.43,26.38705574,2891572.837,2566891.887,5458464.723,1.899523112,14.3133,52.9741,47.0259,65.3696,8.5881,1.8995,26.3871,100
IotaTire PLC,2018,44,44,1,2995172.417,26099598.46,8.713888495,24557004.8,3711385.423,20845619.38,185569.2712,2203109.098,0,0,45854685.05,756727.6268,283488.5156,2750290.766,275594.8651,153914.2549,0,0,2343614.187,7033.765072,79185462.93,26.4376977,3038167.907,2605702.423,5643870.33,1.884322351,15.1133,53.8313,46.1687,66.2058,8.7139,1.8843,26.4377,100
IotaTire PLC,2019,44,44,1,2821752.399,26297671.68,9.319624105,26494407.54,4216147.087,22278260.45,210807.3544,2400792.207,0,0,48257303.09,608064.1638,250029.8344,2666059.413,248360.203,174880.3052,0,0,2163733.236,7025.349858,83270655.34,29.51026297,3139543.934,2784782.557,5924326.49,2.099520316,15.9133,52.9941,47.0059,65.2997,9.3196,2.0995,29.5103,100
IotaTire PLC,2020,44,44,1,2946691.791,27455589.5,9.317428305,27032183.82,4517982.766,22514201.06,225899.1383,2408285.434,0,0,45845475.01,418068.8396,259608.2604,2245463.835,268534.6521,156030.487,0,0,2171033.954,6762.143861,80811446.44,27.42446518,2954820.403,2814275.132,5769095.536,1.957821158,16.7133,51.2181,48.7819,63.5689,9.3174,1.9578,27.4245,100
IotaTire PLC,2021,45,45,1,3122612.798,29438926.88,9.427658433,26815217.11,4696242.102,22118975.01,234812.1051,2204205.557,0,0,49662168.25,325294.313,296951.2221,2115063.158,257387.8296,166731.3889,0,0,2213074.525,6140.821854,84062234.17,26.92047962,3154616.038,2764871.876,5919487.914,1.895684255,17.5133,53.292,46.708,65.4786,9.4277,1.8957,26.9205,100
IotaTire PLC,2022,45,45,1,2955345.392,26451930.42,8.950537725,25245581.56,4623311.03,20622270.53,231165.5515,2269352.532,0,0,49832684.71,184546.9135,278500.1963,1912003.084,258953.0757,166326.9149,0,0,2448704.534,6059.000469,82602712.52,27.95027368,3147230.814,2577783.817,5725014.631,1.937172774,18.3133,54.9733,45.0267,66.69,8.9505,1.9372,27.9503,100
IotaTire PLC,2023,45,45,1,2909287.056,26294778.66,9.038220758,26340833.2,5034614.932,21306218.27,251730.7466,2415310.681,0,0,51876493.59,39478.1837,284178.4015,1485562.525,305268.5374,157011.5818,0,0,2464646.249,6222.67366,85375005.62,29.34567954,3219151.28,2663277.284,5882428.564,2.021948488,19.1133,54.7249,45.2751,66.3178,9.0382,2.0219,29.3457,100
ThetaDrive NV,2009,30,30,0.9474,4520121.784,25392531.57,5.617665361,10033567.7,957326.0617,9076241.641,47866.30309,1968072.188,0,0,34143537.55,177598.0513,204031.6762,426832.7461,370544.3542,81811.72925,0,0,1175376.534,4575.062524,48585947.6,10.74881384,2077629.985,1134530.205,3212160.19,0.710635762,9.5412,64.6801,35.3199,75.2981,5.6177,0.7106,10.7488,94.74
ThetaDrive NV,2010,30,30,0.9237,5023822.042,27624864.75,5.498774543,11581265.01,1197645.586,10383619.42,59882.27929,1929054.367,0,0,37235240.97,166730.4876,193430.75,433830.175,416790.4668,80139.05495,0,0,1088873.749,4407.81559,53129762.85,10.57556625,2248360.9,1297952.427,3546313.328,0.705899472,10.3412,63.4,36.6,74.5711,5.4988,0.7059,10.5756,92.37
ThetaDrive NV,2011,30,30,0.9837,4857398.26,30024099.47,6.181107224,11610359.97,1293537.244,10316822.73,64676.86221,2127539.489,0,0,36646183.13,162856.2978,212437.1317,375177.0742,385232.2227,77753.06083,0,0,1196462.233,4378.514451,52798379.13,10.86968297,2215136.052,1289602.841,3504738.893,0.72152595,11.1412,63.204,36.796,73.9805,6.1811,0.7215,10.8697,98.37
ThetaDrive NV,2012,31,31,0.9053,4982416.369,30574316.99,6.136443589,11592171.39,1384248.182,10207923.2,69212.40912,2075317.056,0,0,34279518.92,138526.1764,234552.0907,390393.1761,415925.0982,86074.9866,0,0,1231123.71,4414.494948,50448017.09,10.12521101,2087426.155,1275990.401,3363416.556,0.675057303,11.9412,62.0627,37.9373,72.9078,6.1364,0.6751,10.1252,90.53
ThetaDrive NV,2013,31,31,0.9464,5436627.761,31561106.92,5.805272737,12103564.3,1542143.315,10561420.98,77107.16575,2034312.516,0,0,39835246.57,136064.9073,227212.7324,336932.8239,455475.7643,81631.43943,0,0,1276499.159,4400.594559,56491340.8,10.39087892,2399435.041,1320177.623,3719612.664,0.684176447,12.7412,64.5077,35.4923,74.9734,5.8053,0.6842,10.3909,94.64
ThetaDrive NV,2014,31,31,0.873,4858612.342,26907574.07,5.538119152,11690519.34,1583040.449,10107478.89,79152.02247,2205088.325,0,0,37470894.53,125858.0866,241655.0041,351230.6738,416190.7024,84304.31527,0,0,1234975.227,4453.471803,53825169.67,11.07830094,2262791.721,1263434.861,3526226.582,0.725768251,13.5412,64.1703,35.8297,74.1838,5.5381,0.7258,11.0783,87.3
ThetaDrive NV,2015,32,32,1,5117640.822,30109436.52,5.883460283,12304355.87,1764596.331,10539759.54,88229.81655,2065405.436,0,0,42045856.35,99099.53078,238244.6391,321587.8885,450575.6081,87043.65833,0,0,1264979.009,4984.132858,58882132.12,11.505718,2518854.595,1317469.942,3836324.538,0.749627547,14.3412,65.658,34.342,75.5957,5.8835,0.7496,11.5057,100
ThetaDrive NV,2016,32,32,1,4991801.969,27088073.61,5.426512065,12851084.47,1945812.629,10905271.84,97290.63144,2255827.304,0,0,41095043.85,96182.95836,234226.3989,294849.5963,452612.2694,84200.09995,0,0,1236398.217,5083.74667,58605508.91,11.74035134,2461271.483,1363158.98,3824430.463,0.766142264,15.1412,64.3565,35.6435,74.2227,5.4265,0.7661,11.7404,100
ThetaDrive NV,2017,32,32,1,5499059.264,33749952.03,6.137404673,13213912.95,2106460.637,11107452.31,105323.0318,2202106.026,0,0,38178684.5,73978.45788,240102.8653,265576.9839,440490.4981,83929.38124,0,0,1267494.496,4903.121148,55971179.28,10.17831898,2294473.931,1388431.539,3682905.47,0.669733729,15.9412,62.3006,37.6994,72.4572,6.1374,0.6697,10.1783,100
ThetaDrive NV,2018,33,33,1,5839912.583,36148610.05,6.189923142,14097912.14,2360164.304,11737747.84,118008.2152,2186028.653,0,0,40965737.62,67581.47738,240333.6852,242751.3213,454459.2348,79192.78359,0,0,1247849.953,4578.576024,59586425.45,10.20330777,2448049.2,1467218.48,3915267.68,0.670432583,16.7412,62.5257,37.4743,72.6717,6.1899,0.6704,10.2033,100
ThetaDrive NV,2019,33,33,1,5637392.392,33599680.76,5.96014583,12830344.17,2250600.551,10579743.61,112530.0275,2509261.37,0,0,40361784.46,52762.40727,255686.696,215224.6663,501930.9479,82498.20489,0,0,1364329.243,4736.658474,58178558.82,10.32011873,2421890.402,1322467.952,3744358.354,0.664200413,17.5412,64.6811,35.3189,73.6336,5.9601,0.6642,10.3201,100
ThetaDrive NV,2020,33,33,1,5679264.18,30700087.7,5.405645297,14607575.16,2679209.38,11928365.78,133960.469,2420216.451,0,0,46790771.62,39703.77168,251535.4589,185325.7906,490885.3369,87569.2778,0,0,1422611.506,4715.303005,66300909.68,11.67420771,2781540.94,1491045.723,4272586.663,0.752313421,18.3412,65.102,34.898,74.3174,5.4056,0.7523,11.6742,100
ThetaDrive NV,2021,34,34,1,6008683.405,37116744.56,6.177184261,13749891.87,2631898.825,11117993.05,131594.9413,2616396.524,0,0,46009366.17,30160.68168,257015.6136,174675.1275,506552.6289,78489.52446,0,0,1427621.875,4414.328971,64854584.34,10.7934767,2737110.098,1389749.131,4126859.229,0.686815888,19.1412,66.3243,33.6757,74.7646,6.1772,0.6868,10.7935,100
ThetaDrive NV,2022,34,34,1,6092637.954,37163173.49,6.09968519,13671473.8,2726260.431,10945213.37,136313.0215,2709586.57,0,0,46553111.24,15285.35749,288049.1792,152674.7919,534642.5251,80396.48816,0,0,1544119.506,4930.866259,65554270.33,10.75958736,2775242.703,1368151.672,4143394.375,0.680065746,19.9412,66.9799,33.0201,75.0115,6.0997,0.6801,10.7596,100
ThetaDrive NV,2023,34,34,1,5904672.777,34605251.73,5.860655286,14438479.52,2994718.663,11443760.86,149735.9332,2374082.428,0,0,43423559.8,3520.737809,271605.5415,132207.8038,529029.9352,82725.83362,0,0,1429549.501,4823.306055,62689584.41,10.61694471,2589245.91,1430470.107,4019716.017,0.680768633,20.7412,64.4137,35.5863,73.1813,5.8607,0.6808,10.6169,100
VerdaTyres Corp,2009,53,53,0.9595,1287667.407,10733992.51,8.335997671,5280887.98,561095.1429,4719792.837,28054.75715,159571.4411,0,0,5551786.008,167057.6652,182524.7115,403030.4346,87500.6473,18230.96499,0,0,387829.3202,2289.462446,12240708.63,9.50611048,399706.5792,589974.1046,989680.6838,0.768584091,10.625,40.3874,59.6126,55.5544,8.336,0.7686,9.5061,95.95
VerdaTyres Corp,2010,53,53,0.862,1215645.14,9644463.884,7.93361777,4710754.107,538204.366,4172549.741,26910.2183,160876.9218,0,0,5766108.87,144393.3858,179792.3877,345110.515,85288.70817,18886.48369,0,0,438829.6105,2435.469952,11852476.46,9.749947638,407674.7108,521568.7176,929243.4285,0.764403524,11.425,43.8717,56.1283,58.8978,7.9336,0.7644,9.7499,86.2
VerdaTyres Corp,2011,53,53,0.9594,1220912.537,9573912.256,7.841603692,5055307.262,618012.0739,4437295.188,30900.60369,184254.0413,0,0,5910737.331,137720.1956,193639.9608,361692.9808,94760.12455,16887.84614,0,0,406256.5136,2322.99486,12363579.25,10.12650692,416039.5678,554661.8985,970701.4663,0.795062248,12.225,42.8597,57.1403,57.621,7.8416,0.7951,10.1265,95.94
VerdaTyres Corp,2012,54,54,0.8816,1270375.095,11274943.83,8.875287211,5595261.09,728783.5993,4866477.49,36439.17997,169751.939,0,0,6066090.152,123274.5553,205334.6812,321702.5276,89417.94895,16937.49933,0,0,454001.6156,2302.807019,13044074.82,10.26789243,423309.8355,608309.6863,1031619.522,0.812058994,13.025,41.0335,58.9665,55.8036,8.8753,0.8121,10.2679,88.16
VerdaTyres Corp,2013,54,54,0.9847,1368361.81,11158380.67,8.154554296,5157674.936,713049.3365,4444625.6,35652.46682,193257.5812,0,0,6065766.278,106780.7031,182762.8301,285749.7431,97012.73272,18478.13037,0,0,454313.121,2226.510514,12564022.57,9.181798613,418199.2498,555578.2,973777.4498,0.711637407,13.825,42.9461,57.0539,57.4107,8.1546,0.7116,9.1818,98.47
VerdaTyres Corp,2014,54,54,0.9994,1354620.762,11279336.91,8.326564323,5939198.605,868608.6902,5070589.915,43430.43451,193643.8676,0,0,5710027.203,106793.7644,207377.7567,287426.5779,93607.18316,18051.29818,0,0,441255.9543,2368.689985,12999750.9,9.596598003,398922.3023,633823.7394,1032746.042,0.762387578,14.625,38.6273,61.3727,52.8234,8.3266,0.7624,9.5966,99.94
VerdaTyres Corp,2015,55,55,1,1401007.02,12454601.66,8.889749647,5985163.224,923212.3284,5061950.896,46160.61642,180059.3523,0,0,6332425.691,87309.95268,219597.0826,282497.2978,96190.19862,18045.61442,0,0,489339.2503,2260.715758,13692888.38,9.773604401,435258.1257,632743.8619,1068001.988,0.762310233,15.425,40.7544,59.2456,54.975,8.8897,0.7623,9.7736,100
VerdaTyres Corp,2016,55,55,1,1502714.049,12532899.72,8.340176045,6025541.12,977644.9539,5047896.166,48882.24769,192141.2044,0,0,5952513.969,78656.73785,194293.1387,264639.9845,107710.2229,18589.94166,0,0,476274.9318,2224.364809,13312585.62,8.859027852,410300.0216,630987.0207,1041287.042,0.692937584,16.225,39.4032,60.5968,53.2947,8.3402,0.6929,8.859,100
VerdaTyres Corp,2017,55,55,1,1561904.22,13870715.64,8.88064419,5500562.522,936471.5976,4564090.925,46823.57988,194843.189,0,0,6151725.993,72736.70843,224096.1817,214997.7943,103306.9553,17793.82145,0,0,482999.1737,2536.311434,12965598.65,8.301148356,418969.8855,570511.3656,989481.2511,0.633509557,17.025,42.3424,57.6576,56.0729,8.8806,0.6335,8.3011,100
VerdaTyres Corp,2018,56,56,1,1485019.286,11740235.68,7.905779941,6051659.658,1078709.245,4972950.413,53935.46226,206683.1231,0,0,6422270.332,56947.82467,236815.8847,214564.8802,104829.2982,17702.79403,0,0,481253.4998,2288.236525,13795015.53,9.289452105,433407.3132,621618.8016,1055026.115,0.71044607,17.825,41.0802,58.9198,54.6333,7.9058,0.7104,9.2895,100
VerdaTyres Corp,2019,56,56,1,1494447.917,12560924.99,8.405060387,5871592.339,1093584.957,4778007.382,54679.24785,194311.5868,0,0,6410008.65,48606.77597,214199.0342,202847.5294,114255.411,16441.03579,0,0,500861.3989,2458.390539,13575582.15,9.084011558,431316.2593,597250.9227,1028567.182,0.688258969,18.625,41.9337,58.0663,55.3175,8.4051,0.6883,9.084,100
VerdaTyres Corp,2020,56,56,1,1493327.583,11648515.48,7.800375226,6695474.63,1300596.955,5394877.675,65029.84775,209844.4448,0,0,6989378.273,38161.72034,239624.6303,162949.5547,103092.578,17458.40477,0,0,526711.244,2381.04495,14985076.53,10.0346881,462030.8197,674359.7094,1136390.529,0.760978731,19.425,40.6577,59.3423,53.9187,7.8004,0.761,10.0347,100
VerdaTyres Corp,2021,57,57,1,1654041.646,14088879.67,8.517850629,6876437.262,1390760.472,5485676.79,69538.02358,197961.2961,0,0,7046201.44,24738.1574,246341.6571,146264.2616,106790.9208,17508.00974,0,0,536891.295,2308.859582,15201443.16,9.190483926,463919.1591,685709.5988,1149628.758,0.695042208,20.225,40.3538,59.6462,53.4623,8.5179,0.695,9.1905,100
VerdaTyres Corp,2022,57,57,1,1561144.64,13814939.97,8.84923768,6445587.267,1355185.693,5090401.574,67759.28467,228089.0882,0,0,7354114.238,13255.44656,256304.7491,140512.7844,123114.5941,18857.42631,0,0,585058.6479,2265.875309,15167160.12,9.715409917,484287.913,636300.1967,1120588.11,0.717799031,21.025,43.2173,56.7827,55.9992,8.8492,0.7178,9.7154,100
VerdaTyres Corp,2023,57,57,1,1653121.997,13073491.45,7.908364582,6522569.363,1423551.745,5099017.617,71177.58727,204176.8157,0,0,7289084.824,3420.324566,232737.9645,119489.3855,115841.8275,17435.68531,0,0,605909.9212,2583.414976,15113249.53,9.142246945,477146.3,637377.2022,1114523.502,0.674193135,21.825,42.8117,57.1883,55.4911,7.9084,0.6742,9.1422,100
ZetaTrac LLC,2009,45,45,0.9351,3974798.512,30315513.26,7.626930817,17800908.91,1217458.5,16583450.41,60872.92501,1803320.409,0,0,23344260.27,1193103.485,329053.2949,594731.9181,171829.796,76345.50811,0,0,1575257.282,3564.333876,46892375.22,11.79742195,1596404.887,2072931.302,3669336.188,0.923150237,6.8393,43.5066,56.4934,58.1931,7.6269,0.9232,11.7974,93.51
ZetaTrac LLC,2010,45,45,0.9145,3660300.615,28865558.6,7.886116919,20213963.11,1544206.347,18669756.76,77210.31737,1951415.85,0,0,24113095.94,1001019.099,344177.4744,559478.0411,162625.2033,74611.65845,0,0,1598036.285,3225.865313,50021648.52,13.66599462,1619965.586,2333719.595,3953685.181,1.080153134,7.6393,40.9736,59.0264,55.6884,7.8861,1.0802,13.666,91.45
