Company,Row,Year,Data,Section,Row_Label,Notes,Consistency test
BetaRubber Inc,32,2014,66.0417,Waste,Recovery Rate,,
BetaRubber Inc,33,2014,977609.55,Energy,Electricity - Canada,,
BetaRubber Inc,35,2014,1171087.09,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2014,3448851.65,Energy,Electricity - United States,,
BetaRubber Inc,38,2014,2539005.75,Energy,Electricity - Japan,,
BetaRubber Inc,46,2014,722620.48,Energy,Electricity - France,,
BetaRubber Inc,48,2014,616090.38,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2014,494193.42,Energy,Electricity - Italy,,
BetaRubber Inc,1,2015,37.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2015,37.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2015,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2015,2952630.28853323,Production,Production,,
BetaRubber Inc,5,2015,20843601.8842618,Water,Water intake,,
BetaRubber Inc,6,2015,7.05933349163611,Water,Water intake - KPI,,
BetaRubber Inc,7,2015,10237171.0427461,Energy,Total Electricity,,
BetaRubber Inc,8,2015,1659454.29714237,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2015,8577716.74560374,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2015,82972.7148571183,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2015,1992768.73338137,Energy,Purchased Steam,,
BetaRubber Inc,12,2015,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2015,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2015,10105264.057042,Energy,Natural Gas,,
BetaRubber Inc,15,2015,49762.6121930355,Energy,Coal,,
BetaRubber Inc,16,2015,106913.546380809,Energy,Propane,,
BetaRubber Inc,17,2015,1022177.26217726,Energy,Fuel Oil,,
BetaRubber Inc,18,2015,55192.0334829454,Energy,Diesel,,
BetaRubber Inc,19,2015,55006.3417192472,Energy,Petrol,,
BetaRubber Inc,20,2015,0.0,Energy,Biomass,,
BetaRubber Inc,21,2015,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2015,1398528.55284025,Energy,LPG,,
BetaRubber Inc,23,2015,1875.56790058866,Energy,Other,,
BetaRubber Inc,24,2015,25024659.7498636,Energy,Total energy,,
BetaRubber Inc,25,2015,8.47537866391495,Energy,Total energy - KPI,,
BetaRubber Inc,26,2015,743989.500936162,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2015,1072214.59320047,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2015,1816204.09413663,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2015,0.615113954899806,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2015,43356.59,Waste,Total Waste,,
BetaRubber Inc,31,2015,32484.15,Waste,Waste Recovered,,
BetaRubber Inc,32,2015,74.9232,Waste,Recovery Rate,,
BetaRubber Inc,33,2015,1029281.42,Energy,Electricity - Canada,,
BetaRubber Inc,35,2015,1242184.98,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2015,3554202.49,Energy,Electricity - United States,,
BetaRubber Inc,38,2015,2494729.74,Energy,Electricity - Japan,,
BetaRubber Inc,46,2015,706280.95,Energy,Electricity - France,,
BetaRubber Inc,48,2015,630067.95,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2015,487002.37,Energy,Electricity - Italy,,
BetaRubber Inc,1,2016,37.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2016,37.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2016,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2016,3044107.80220693,Production,Production,,
BetaRubber Inc,5,2016,21575722.2291522,Water,Water intake,,
BetaRubber Inc,6,2016,7.08769978957715,Water,Water intake - KPI,,
BetaRubber Inc,7,2016,10432926.3502283,Energy,Total Electricity,,
BetaRubber Inc,8,2016,1774649.81292058,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2016,8658276.53730768,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2016,88732.4906460292,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2016,2012817.75002823,Energy,Purchased Steam,,
BetaRubber Inc,12,2016,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2016,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2016,9622696.15219582,Energy,Natural Gas,,
BetaRubber Inc,15,2016,38610.5763875173,Energy,Coal,,
BetaRubber Inc,16,2016,110094.244122936,Energy,Propane,,
BetaRubber Inc,17,2016,858610.663653715,Energy,Fuel Oil,,
BetaRubber Inc,18,2016,57073.6774018133,Energy,Diesel,,
BetaRubber Inc,19,2016,50016.8671567137,Energy,Petrol,,
BetaRubber Inc,20,2016,0.0,Energy,Biomass,,
BetaRubber Inc,21,2016,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2016,1470450.75716599,Energy,LPG,,
BetaRubber Inc,23,2016,1983.95617531993,Energy,Other,,
BetaRubber Inc,24,2016,24655280.9945163,Energy,Total energy,,
BetaRubber Inc,25,2016,8.0993455542677,Energy,Total energy - KPI,,
BetaRubber Inc,26,2016,707234.933381407,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2016,1082284.56716346,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2016,1789519.50054487,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2016,0.587863379623906,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2016,26826.23,Waste,Total Waste,,
BetaRubber Inc,31,2016,15087.63,Waste,Waste Recovered,,
BetaRubber Inc,32,2016,56.2421,Waste,Recovery Rate,,
BetaRubber Inc,33,2016,972399.72,Energy,Electricity - Canada,,
BetaRubber Inc,35,2016,1266525.51,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2016,3639881.18,Energy,Electricity - United States,,
BetaRubber Inc,38,2016,2541442.08,Energy,Electricity - Japan,,
BetaRubber Inc,46,2016,684753.97,Energy,Electricity - France,,
BetaRubber Inc,48,2016,611012.73,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2016,508252.64,Energy,Electricity - Italy,,
BetaRubber Inc,1,2017,37.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2017,37.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2017,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2017,2903454.64687193,Production,Production,,
BetaRubber Inc,5,2017,22764257.9399184,Water,Water intake,,
BetaRubber Inc,6,2017,7.84040417660517,Water,Water intake - KPI,,
BetaRubber Inc,7,2017,10304013.3561261,Energy,Total Electricity,,
BetaRubber Inc,8,2017,1835153.70776209,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2017,8468859.64836397,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2017,91757.6853881043,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2017,1986118.63763928,Energy,Purchased Steam,,
BetaRubber Inc,12,2017,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2017,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2017,9262103.27108106,Energy,Natural Gas,,
BetaRubber Inc,15,2017,34516.578014618,Energy,Coal,,
BetaRubber Inc,16,2017,107811.998740113,Energy,Propane,,
BetaRubber Inc,17,2017,819427.071246038,Energy,Fuel Oil,,
BetaRubber Inc,18,2017,59559.2159770548,Energy,Diesel,,
BetaRubber Inc,19,2017,53065.859783469,Energy,Petrol,,
BetaRubber Inc,20,2017,0.0,Energy,Biomass,,
BetaRubber Inc,21,2017,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2017,1589237.65736013,Energy,LPG,,
BetaRubber Inc,23,2017,2068.01373214191,Energy,Other,,
BetaRubber Inc,24,2017,24217921.6597,Energy,Total energy,,
BetaRubber Inc,25,2017,8.3410711049995,Energy,Total energy - KPI,,
BetaRubber Inc,26,2017,690505.385606119,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2017,1058607.4560455,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2017,1749112.84165162,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2017,0.602424716203521,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2017,26747.82,Waste,Total Waste,,
BetaRubber Inc,31,2017,17844.54,Waste,Waste Recovered,,
BetaRubber Inc,32,2017,66.714,Waste,Recovery Rate,,
BetaRubber Inc,33,2017,1019943.25,Energy,Electricity - Canada,,
BetaRubber Inc,35,2017,1250806.25,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2017,3655124.91,Energy,Electricity - United States,,
BetaRubber Inc,38,2017,2458873.5,Energy,Electricity - Japan,,
BetaRubber Inc,46,2017,712236.98,Energy,Electricity - France,,
BetaRubber Inc,48,2017,626021.97,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2017,515362.25,Energy,Electricity - Italy,,
BetaRubber Inc,1,2018,38.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2018,38.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2018,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2018,3079466.53196724,Production,Production,,
BetaRubber Inc,5,2018,22026057.8477774,Water,Water intake,,
BetaRubber Inc,6,2018,7.15255633374481,Water,Water intake - KPI,,
BetaRubber Inc,7,2018,10310804.7671031,Energy,Total Electricity,,
BetaRubber Inc,8,2018,1918849.70207908,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2018,8391955.06502403,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2018,95942.4851039541,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2018,2052864.08604715,Energy,Purchased Steam,,
BetaRubber Inc,12,2018,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2018,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2018,11003047.763638,Energy,Natural Gas,,
BetaRubber Inc,15,2018,28887.2906625499,Energy,Coal,,
BetaRubber Inc,16,2018,118152.922197571,Energy,Propane,,
BetaRubber Inc,17,2018,807306.986145939,Energy,Fuel Oil,,
BetaRubber Inc,18,2018,59777.7857038118,Energy,Diesel,,
BetaRubber Inc,19,2018,56313.5290523362,Energy,Petrol,,
BetaRubber Inc,20,2018,0.0,Energy,Biomass,,
BetaRubber Inc,21,2018,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2018,1671651.3485468,Energy,LPG,,
BetaRubber Inc,23,2018,1869.26483131075,Energy,Other,,
BetaRubber Inc,24,2018,26110675.7439286,Energy,Total energy,,
BetaRubber Inc,25,2018,8.47896071377288,Energy,Total energy - KPI,,
BetaRubber Inc,26,2018,792202.384550224,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2018,1048994.383128,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2018,1841196.76767823,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2018,0.597894716037725,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2018,43098.45,Waste,Total Waste,,
BetaRubber Inc,31,2018,31369.09,Waste,Waste Recovered,,
BetaRubber Inc,32,2018,72.7847,Waste,Recovery Rate,,
BetaRubber Inc,33,2018,996326.3,Energy,Electricity - Canada,,
BetaRubber Inc,35,2018,1184163.19,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2018,3660177.68,Energy,Electricity - United States,,
BetaRubber Inc,38,2018,2455649.96,Energy,Electricity - Japan,,
BetaRubber Inc,46,2018,727947.24,Energy,Electricity - France,,
BetaRubber Inc,48,2018,645883.05,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2018,519431.24,Energy,Electricity - Italy,,
BetaRubber Inc,1,2019,38.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2019,38.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2019,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2019,3020912.80316585,Production,Production,,
BetaRubber Inc,5,2019,21868363.4427441,Water,Water intake,,
BetaRubber Inc,6,2019,7.23899194304005,Water,Water intake - KPI,,
BetaRubber Inc,7,2019,10716061.9318373,Energy,Total Electricity,,
BetaRubber Inc,8,2019,2079996.90707008,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2019,8636065.02476722,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2019,103999.845353504,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2019,2138070.43705767,Energy,Purchased Steam,,
BetaRubber Inc,12,2019,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2019,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2019,10502472.7976019,Energy,Natural Gas,,
BetaRubber Inc,15,2019,22915.300903524,Energy,Coal,,
BetaRubber Inc,16,2019,121493.299860727,Energy,Propane,,
BetaRubber Inc,17,2019,732304.621757256,Energy,Fuel Oil,,
BetaRubber Inc,18,2019,56386.3793637555,Energy,Diesel,,
BetaRubber Inc,19,2019,55040.9295313517,Energy,Petrol,,
BetaRubber Inc,20,2019,0.0,Energy,Biomass,,
BetaRubber Inc,21,2019,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2019,1654416.03523547,Energy,LPG,,
BetaRubber Inc,23,2019,1842.61227950651,Energy,Other,,
BetaRubber Inc,24,2019,26001004.3454285,Energy,Total energy,,
BetaRubber Inc,25,2019,8.6070025980823,Energy,Total energy - KPI,,
BetaRubber Inc,26,2019,756650.073003511,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2019,1079508.1280959,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2019,1836158.20109941,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2019,0.607815690401644,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2019,32375.69,Waste,Total Waste,,
BetaRubber Inc,31,2019,23429.89,Waste,Waste Recovered,,
BetaRubber Inc,32,2019,72.3688,Waste,Recovery Rate,,
BetaRubber Inc,33,2019,1028436.92,Energy,Electricity - Canada,,
BetaRubber Inc,35,2019,1244951.29,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2019,3774191.92,Energy,Electricity - United States,,
BetaRubber Inc,38,2019,2552464.03,Energy,Electricity - Japan,,
BetaRubber Inc,46,2019,756264.4,Energy,Electricity - France,,
BetaRubber Inc,48,2019,644766.52,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2019,500665.61,Energy,Electricity - Italy,,
BetaRubber Inc,1,2020,38.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2020,38.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2020,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2020,3507947.77554971,Production,Production,,
BetaRubber Inc,5,2020,28888954.9145177,Water,Water intake,,
BetaRubber Inc,6,2020,8.23528648740806,Water,Water intake - KPI,,
BetaRubber Inc,7,2020,10896673.9436825,Energy,Total Electricity,,
BetaRubber Inc,8,2020,2202227.24662967,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2020,8694446.69705286,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2020,110111.362331484,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2020,1962125.42930694,Energy,Purchased Steam,,
BetaRubber Inc,12,2020,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2020,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2020,10284948.4841548,Energy,Natural Gas,,
BetaRubber Inc,15,2020,18920.7208467922,Energy,Coal,,
BetaRubber Inc,16,2020,128894.105005443,Energy,Propane,,
BetaRubber Inc,17,2020,621630.267826723,Energy,Fuel Oil,,
BetaRubber Inc,18,2020,62832.5102801134,Energy,Diesel,,
BetaRubber Inc,19,2020,50441.3682014131,Energy,Petrol,,
BetaRubber Inc,20,2020,0.0,Energy,Biomass,,
BetaRubber Inc,21,2020,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2020,1672620.68911909,Energy,LPG,,
BetaRubber Inc,23,2020,2003.70351829251,Energy,Other,,
BetaRubber Inc,24,2020,25701091.2219422,Energy,Total energy,,
BetaRubber Inc,25,2020,7.32653188313635,Energy,Total energy - KPI,,
BetaRubber Inc,26,2020,737160.041967824,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2020,1086805.83713161,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2020,1823965.87909943,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2020,0.51995240402734,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2020,29766.79,Waste,Total Waste,,
BetaRubber Inc,31,2020,17181.69,Waste,Waste Recovered,,
BetaRubber Inc,32,2020,57.721,Waste,Recovery Rate,,
BetaRubber Inc,33,2020,1037169.6,Energy,Electricity - Canada,,
BetaRubber Inc,35,2020,1254570.2,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2020,3883631.66,Energy,Electricity - United States,,
BetaRubber Inc,38,2020,2607353.05,Energy,Electricity - Japan,,
BetaRubber Inc,46,2020,748959.23,Energy,Electricity - France,,
BetaRubber Inc,48,2020,676348.4,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2020,518859.95,Energy,Electricity - Italy,,
BetaRubber Inc,1,2021,39.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2021,39.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2021,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2021,3186134.5118275,Production,Production,,
BetaRubber Inc,5,2021,25487525.671778,Water,Water intake,,
BetaRubber Inc,6,2021,7.99951338437339,Water,Water intake - KPI,,
BetaRubber Inc,7,2021,12517963.0714401,Energy,Total Electricity,,
BetaRubber Inc,8,2021,2630034.88886376,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2021,9887928.18257633,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2021,131501.744443188,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2021,2199676.44813138,Energy,Purchased Steam,,
BetaRubber Inc,12,2021,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2021,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2021,10156371.3804041,Energy,Natural Gas,,
BetaRubber Inc,15,2021,13789.9004812353,Energy,Coal,,
BetaRubber Inc,16,2021,127982.442837795,Energy,Propane,,
BetaRubber Inc,17,2021,548114.81532999,Energy,Fuel Oil,,
BetaRubber Inc,18,2021,61224.1180599124,Energy,Diesel,,
BetaRubber Inc,19,2021,52991.7878159207,Energy,Petrol,,
BetaRubber Inc,20,2021,0.0,Energy,Biomass,,
BetaRubber Inc,21,2021,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2021,1656522.54221422,Energy,LPG,,
BetaRubber Inc,23,2021,1913.83996070488,Energy,Other,,
BetaRubber Inc,24,2021,27336550.3466754,Energy,Total energy,,
BetaRubber Inc,25,2021,8.57984816560546,Energy,Total energy - KPI,,
BetaRubber Inc,26,2021,722859.811591271,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2021,1235991.02282204,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2021,1958850.83441331,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2021,0.614804813526143,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2021,43654.12,Waste,Total Waste,,
BetaRubber Inc,31,2021,27331.88,Waste,Waste Recovered,,
BetaRubber Inc,32,2021,62.6101,Waste,Recovery Rate,,
BetaRubber Inc,33,2021,1162631.36,Energy,Electricity - Canada,,
BetaRubber Inc,35,2021,1479082.13,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2021,4285307.43,Energy,Electricity - United States,,
BetaRubber Inc,38,2021,3136038.6,Energy,Electricity - Japan,,
BetaRubber Inc,46,2021,866041.53,Energy,Electricity - France,,
BetaRubber Inc,48,2021,747282.89,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2021,591219.87,Energy,Electricity - Italy,,
BetaRubber Inc,1,2022,39.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2022,39.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2022,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2022,3662314.61256549,Production,Production,,
BetaRubber Inc,5,2022,29520643.9183408,Water,Water intake,,
BetaRubber Inc,6,2022,8.06065208517443,Water,Water intake - KPI,,
BetaRubber Inc,7,2022,11319046.1178073,Energy,Total Electricity,,
BetaRubber Inc,8,2022,2468693.76691564,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2022,8850352.35089168,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2022,123434.688345782,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2022,2369206.66762937,Energy,Purchased Steam,,
BetaRubber Inc,12,2022,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2022,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2022,11258891.7294544,Energy,Natural Gas,,
BetaRubber Inc,15,2022,7578.11427436542,Energy,Coal,,
BetaRubber Inc,16,2022,128939.520281316,Energy,Propane,,
BetaRubber Inc,17,2022,486544.753197263,Energy,Fuel Oil,,
BetaRubber Inc,18,2022,65486.2139971809,Energy,Diesel,,
BetaRubber Inc,19,2022,58142.4455734836,Energy,Petrol,,
BetaRubber Inc,20,2022,0.0,Energy,Biomass,,
BetaRubber Inc,21,2022,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2022,1624719.12830314,Energy,LPG,,
BetaRubber Inc,23,2022,2060.55941318,Energy,Other,,
BetaRubber Inc,24,2022,27320615.249931,Energy,Total energy,,
BetaRubber Inc,25,2022,7.45993125664119,Energy,Total energy - KPI,,
BetaRubber Inc,26,2022,778315.091760725,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2022,1106294.04386146,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2022,1884609.13562219,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2022,0.514595094904203,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2022,33847.39,Waste,Total Waste,,
BetaRubber Inc,31,2022,25475.78,Waste,Waste Recovered,,
BetaRubber Inc,32,2022,75.2666,Waste,Recovery Rate,,
BetaRubber Inc,33,2022,1136675.88,Energy,Electricity - Canada,,
BetaRubber Inc,35,2022,1388318.07,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2022,3826200.55,Energy,Electricity - United States,,
BetaRubber Inc,38,2022,2721806.71,Energy,Electricity - Japan,,
BetaRubber Inc,46,2022,793324.6,Energy,Electricity - France,,
BetaRubber Inc,48,2022,651168.13,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2022,575171.26,Energy,Electricity - Italy,,
BetaRubber Inc,1,2023,39.0,ISO 14001,Total no. of sites,,
BetaRubber Inc,2,2023,39.0,ISO 14001,ISO 14001 sites,,
BetaRubber Inc,3,2023,1.0,ISO 14001,% certified sites,,
BetaRubber Inc,4,2023,3555347.09037518,Production,Production,,
BetaRubber Inc,5,2023,27180944.8486943,Water,Water intake,,
BetaRubber Inc,6,2023,7.64508897662252,Water,Water intake - KPI,,
BetaRubber Inc,7,2023,12182625.4671502,Energy,Total Electricity,,
BetaRubber Inc,8,2023,2754502.17508702,Energy,Renewable Electricity Purchased,,
BetaRubber Inc,9,2023,9428123.29206317,Energy,Non-Renewable Electricity Purchased,,
BetaRubber Inc,10,2023,137725.108754351,Energy,Self-generated AND consumed electricity on-site,,
BetaRubber Inc,11,2023,2331262.20712391,Energy,Purchased Steam,,
BetaRubber Inc,12,2023,0.0,Energy,Sold Electricity,,
BetaRubber Inc,13,2023,0.0,Energy,Sold Steam,,
BetaRubber Inc,14,2023,10811689.4406371,Energy,Natural Gas,,
BetaRubber Inc,15,2023,1689.91445915012,Energy,Coal,,
BetaRubber Inc,16,2023,133883.339003932,Energy,Propane,,
BetaRubber Inc,17,2023,393519.906376626,Energy,Fuel Oil,,
BetaRubber Inc,18,2023,68243.1150717205,Energy,Diesel,,
BetaRubber Inc,19,2023,51894.7572033468,Energy,Petrol,,
BetaRubber Inc,20,2023,0.0,Energy,Biomass,,
BetaRubber Inc,21,2023,0.0,Energy,Waste tires,,
BetaRubber Inc,22,2023,1708891.57610439,Energy,LPG,,
BetaRubber Inc,23,2023,1998.39024812119,Energy,Other,,
BetaRubber Inc,24,2023,27685698.1133785,Energy,Total energy,,
BetaRubber Inc,25,2023,7.7870591561447,Energy,Total energy - KPI,,
BetaRubber Inc,26,2023,750268.422117362,CO2 emissions,Total CO2 - Scope 1,,
BetaRubber Inc,27,2023,1178515.4115079,CO2 emissions,Total CO2 - Scope 2,,
BetaRubber Inc,28,2023,1928783.83362526,CO2 emissions,Total CO2,,
BetaRubber Inc,29,2023,0.542502260565992,CO2 emissions,Total CO2 - KPI,,
BetaRubber Inc,30,2023,49806.46,Waste,Total Waste,,
BetaRubber Inc,31,2023,33162.55,Waste,Waste Recovered,,
BetaRubber Inc,32,2023,66.5828,Waste,Recovery Rate,,
BetaRubber Inc,33,2023,1220392.4,Energy,Electricity - Canada,,
BetaRubber Inc,35,2023,1464995.44,Energy,Electricity - Mexico,,
BetaRubber Inc,36,2023,4001467.54,Energy,Electricity - United States,,
BetaRubber Inc,38,2023,3096126.28,Energy,Electricity - Japan,,
BetaRubber Inc,46,2023,833805.61,Energy,Electricity - France,,
BetaRubber Inc,48,2023,737634.69,Energy,Electricity - Hungary,,
BetaRubber Inc,51,2023,584551.0,Energy,Electricity - Italy,,
DeltaGrip GmbH,1,2009,13.0,ISO 14001,Total no. of sites,,
DeltaGrip GmbH,2,2009,13.0,ISO 14001,ISO 14001 sites,,
DeltaGrip GmbH,3,2009,0.864,ISO 14001,% certified sites,,
DeltaGrip GmbH,4,2009,1452696.53163081,Production,Production,,
DeltaGrip GmbH,5,2009,12590168.5665067,Water,Water intake,,
DeltaGrip GmbH,6,2009,8.66675750397287,Water,Water intake - KPI,,
DeltaGrip GmbH,7,2009,14755531.2517978,Energy,Total Electricity,,
DeltaGrip GmbH,8,2009,1452179.26669964,Energy,Renewable Electricity Purchased,,
DeltaGrip GmbH,9,2009,13303351.9850982,Energy,Non-Renewable Electricity Purchased,,
DeltaGrip GmbH,10,2009,72608.9633349821,Energy,Self-generated AND consumed electricity on-site,,
DeltaGrip GmbH,11,2009,950320.100363432,Energy,Purchased Steam,,
DeltaGrip GmbH,12,2009,0.0,Energy,Sold Electricity,,
DeltaGrip GmbH,13,2009,0.0,Energy,Sold Steam,,
DeltaGrip GmbH,14,2009,19803087.537639,Energy,Natural Gas,,
DeltaGrip GmbH,15,2009,878520.674000613,Energy,Coal,,
DeltaGrip GmbH,16,2009,398093.036388693,Energy,Propane,,
DeltaGrip GmbH,17,2009,1723950.95583735,Energy,Fuel Oil,,
DeltaGrip GmbH,18,2009,235949.402647952,Energy,Diesel,,
DeltaGrip GmbH,19,2009,18762.9242848224,Energy,Petrol,,
DeltaGrip GmbH,20,2009,0.0,Energy,Biomass,,
DeltaGrip GmbH,21,2009,0.0,Energy,Waste tires,,
DeltaGrip GmbH,22,2009,841779.213729422,Energy,LPG,,
DeltaGrip GmbH,23,2009,1229.3356946024,Energy,Other,,
DeltaGrip GmbH,24,2009,39607224.4323837,Energy,Total energy,,
DeltaGrip GmbH,25,2009,27.2646238013112,Energy,Total energy - KPI,,
DeltaGrip GmbH,26,2009,1419062.47398535,CO2 emissions,Total CO2 - Scope 1,,
DeltaGrip GmbH,27,2009,1662918.99813727,CO2 emissions,Total CO2 - Scope 2,,
